,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street,narrative
7721,2019-08-20,352579,19-19354,1425,2019-08-20 14:47:00,,,,2019-08-20 13:22:21,PARKING COMPLAINT,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",35,HENDERSON ROAD,"Narrative: CP reports white VW Passat MA PC 959WAS, has parked in her a lot four separate times. CP has left notes on vehicle and the operator still parks there. CP states it is usually on Tuesdays between l2pm and 2pm. S2 to try and follow up with owner of vehicle. Narrative: I Spoke with and QR at the The scene. spot used is ‘s nephew, who gave her permission    to park there.   mistakenly used two wrong places in the previous weeks, which caused the confusion. All parties happy, can use the spot. , 1$-10355 1329 initiated BUXLLDBING CHECK BUILDING CHECKED / SECURED - Call Taker: PATROL BRAD SACCO Location/Address: HOPPER RD Unit: 35 Arvd-13:19:59 Clrd-13:22:21 Narrative: Checked Area."
7722,2019-08-20,352745,19-10356,1425,2019-08-20 14:14:00,,,,2019-08-20 14:20:56,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,CHIEF KYLE J JOHNSON,33,GREEN RIVER ROAD,M
7723,2019-08-20,352817,19-16357,1426,,,,2019-08-20 14:53:43,2019-08-20 14:55:26,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,35,BAXTER ROAD,6
7724,2019-08-20,352837,19-10358,1426,2019-08-20 14:57:00,,,2019-08-20 14:57:46,2019-08-20 15:00:49,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,35,SPRING STREET,9
7725,2019-08-20,352857,1959-10359,1426,,2019-08-20 16:01:03,,2019-08-20 16:01:15,2019-08-20 16:51:55,LICENSE TO CARRY,Walk-In,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,31,SIMONDS ROAD,"Narrative: Party in station for LTC renewal,"
7726,2019-08-20,352889,19-10361,1426,2019-08-20 17:17:00,2019-08-20 17:18:54,,2019-08-20 17:19:07,2019-08-20 17:46:59,LICENSE TO CARRY,Walk-In,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,31,SIMONDS ROAD,Narrative: Party in station for LTC renewal.
7727,2019-08-20,352921,19-10362,1426,,,,2019-08-20 17:24:12,2019-08-20 18:27:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,"35, 31",TACONIC TRAIL,Narrative: Checked Area. 19~10363 1826 Initiated - BUILDING CHECK BUILDING CHECKED/SECURED Call Taker: SERGEANT DAVID R LEMIEUX Location/Address: (WIA 910] TACONIC TRL Unit: 31 Arvd-18:27:02 Clrd-18:27:58 Narrative: Checked Area.
7728,2019-08-20,352971,19-10364,1426,,,,2019-08-20 18:34:29,2019-08-20 18:35:28,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,MAIN STREET,Narrative: Checked 0209
7729,2019-08-20,352996,19-10366,1427,2019-08-20 18:38:00,,,,,9-1-1 HANG UP CALL,911,LOG ENTRY REQUEST,PATROL ANTHONY M DUPRAT,,LINDLEY TERRACE,"Narrative: CP reports she received a phone call stating her social security number was used in Texas, Cp stated she hung up right away and did not give any information. CP requesting leg entry regarding phone scam."
7730,2019-08-20,353052,19-10365,1427,2019-08-20 18:39:00,,,2019-08-20 18:39:27,2019-08-20 18:42:11,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,SCHOOL STREET,1
7731,2019-08-20,353073,19-10367,1427,,2019-08-20 19:06:56,2019-08-20 19:06:57,2019-08-20 19:10:36,2019-08-20 19:22:38,9-1-1 HANG UP CALL,911,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"35, 31",WATER STREET,"Narrative: CP stated child called by accident and then hung tried up, calling back to make sure no services are needed unable to make contact. Narrative: Made contact with caller. All appeared to be in order. Nothing further needed,"
7732,2019-08-20,353145,19-10368,1427,2019-08-20 19:14:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,,SIMONDS ROAD,Narrative: TTY Test call.
7733,2019-08-20,353169,19-20369,1427,2019-08-20 19:41:00,,,2019-08-20 19:41:15,2019-08-20 19:46:48,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,35,COLD SPRING ROAD,F
7734,2019-08-20,353241,19-10370,1427,2019-08-20 20:15:00,,,2019-08-20 20:15:42,,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,,HANCOCK ROAD,M
7735,2019-08-20,353310,19-10371,1428,2019-08-20 20:18:00,2019-08-20 20:26:52,2019-08-20 20:27:37,2019-08-20 20:43:59,2019-08-20 21:09:13,ASSIST OTHER AGENCY,Phone,NO ACTION REQUIRED,PATROL ANTHONY M DUPRAT,35,HOXSEY STREET,"Narrative: CP reports some sort of alarm going off on Hoxsey St possibly the science alarm new center, has been sounding since 14:30. Narrative: WCSS reports the alarm is possibly coming from RB. Narrative: Faulty detector the 3rd floor. Fire Chief on to follow up with homeowner. 19+-10372 2029 91] 3-1-1 ABANDONED CALL NO ACTION REQUIRED - Call Taker: PATROL ANTHONY M DUPRAT Location/Address; [WEA 390] SIMONDS RD Narrative: Anonymous call, 911 phone rang once then stopped, no caller information location. or"
7736,2019-08-20,353418,19-0374,1428,2019-08-20 21:40:00,2019-08-20 21:41:34,,2019-08-20 21:41:40,2019-08-20 21:57:53,THREATS/HARASSMENT,Phone,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,,N HOOSAC ROAD,"Narrative: IS CP reports she was threatened by anc CP requesting ofc. be the residence an at when she arrives homes, CP feare the two are going to assault her. CP also has text messages of the threats. Narrative: Spoke to the RP who was afraid that two girls who stated she making negative was comments about one of their family members who overdosed were out to get her. She thought they May come to the house. She was advised to call the PD if any of these threats came to fruition."
7737,2019-08-20,353535,19-10375,1428,2019-08-20 21:53:00,,,,2019-08-20 21:53:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,CHARLES STREET,Narrative: Checked 0058 For Date: 08/21/2019 Wednesday -
7738,2019-08-21,353567,19-10377,1428,2019-08-21 00:47:00,,,2019-08-21 00:47:21,2019-08-21 00:52:21,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,,WILLIAMSTOWN ROAD,M
7739,2019-08-21,353637,19-10378,1429,2019-08-21 03:21:00,,,,,B.O.L.O.,Phone,PATROL ADVISED,PATROL ANTHONY M DUPRAT,,SIMONDS ROAD,Narrative: *keeBOL**** A STOLEN VEHICLE****BOL BOL FOR A 2012 WHITE FORD FUSION BEARING VERMONT REGISTRATION HET473 VEHICLE WAS STOLEN FROM DEWEY STREET BENNINGTON VERMONT. IF LOCATED CONTACT THE BENNINGTON POLICE DEPARTMENT AT 802~442-1030 AUTH: OFFICER BRIGGS TIME: 6318 AGY/CTY¥: BENNINGTON POLICE DEPARTMENT OPR: KREK MRI: 8655494 IN: NLET 75 AT 21A0G2019 03:18:34 OUT: WIA 7 AT 21AUG2019 03:39:15 eeeeee BEGIN EXCEPTIONS: CORRECTED COPY MESSAGE... xekxee END EXCEPTIONS **¥ 4%
7740,2019-08-21,353756,49-10379,1429,2019-08-21 03:50:00,,,2019-08-21 03:50:26,2019-08-21 03:50:36,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD,6
7741,2019-08-21,353779,29-10380,1429,,2019-08-21 05:19:21,,2019-08-21 05:27:23,2019-08-21 05:35:57,ALARM,911,ALARM FALSE,PATROL ANTHONY M DUPRAT,"31, 32",GREEN RIVER ROAD,"Narrative: General burglar alarm. Narrative: Checked residence, all secure."
7742,2019-08-21,353821,349-10382,1429,2019-08-21 07:39:00,,,2019-08-21 07:38:18,2019-08-21 07:39:03,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,PINE COBBLE ROAD,"Narrative: HA56é8 only in lot NY car Narrative: Same as 0739 check Narrative: and in NY HA568 MA STP132 lot Narrative: Checked S-4 NY HAS6é@ all OK Narrative: Checked 5-4 same Narrative: Checked 2338 NY HAS68 Narrative: Checked Area, Narrative: Checked Arrea. Narrative: Checked 0334 Narrative: Checked Area. Narrative: Checked 0631"
7743,2019-08-21,353894,19-10382,1430,,2019-08-21 07:39:26,2019-08-21 07:39:39,2019-08-21 07:43:14,2019-08-21 07:50:02,ALARM,911,ALARM FALSE,"PATROL DAVID JENNINGS, D",35,BERKSHIRE DRIVE,"Narrative: Kitchen window, Narrative: Building signs of forced secure, no entry."
7744,2019-08-21,353929,19-10383,1430,2019-08-21 07:59:00,,,2019-08-21 07:59:57,2019-08-21 08:30:49,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT SCOTT E MCGOWAN,"35, 30",SYNDICATE ROAD,Narrative: Checked S-4 18:30 1.9-10384 03804 Initiated - TRAFFIC CONTROL SERVICES RENDERED Call Taker: SERGEANT SCOTT E MCGOWAN Location/Address: LUCE RD Unit: 30 Arvd-08:05:24 Clrd-08:30:49
7745,2019-08-21,353974,159-16385,1430,2019-08-21 08:33:00,,,2019-08-21 08:34:12,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,COLD SPRING ROAD,Narrative: Checked Narrative: Checked Area.
7746,2019-08-21,354000,19-10386,1431,2019-08-21 08:56:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,LONGVIEW TERRACE,7
7747,2019-08-21,354024,19-10387,1431,2019-08-21 09:17:00,,,2019-08-21 09:20:23,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,BULKLEY STREET,3
7748,2019-08-21,354046,19-1038,1431,,,,2019-08-21 09:27:24,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,35,BAXTER ROAD,4
7749,2019-08-21,354068,19-10389,1431,,,,2019-08-21 09:53:55,2019-08-21 09:53:55,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,,SPRING STREET,5
7750,2019-08-21,354090,19-103590,1431,2019-08-21 10:24:00,,,2019-08-21 11:05:27,2019-08-21 11:05:29,BUILDING CHECK,Other,ALARM FALSE,SERGEANT SCOTT E MCGOWAN,"30, 35",N HOOSAC ROAD,"Narrative: Checked Narrative: Checked 9§-4 17:53 Narrative: Checked S-4 Narrative: Checked 2333 Narrative: Checked 0329 £9-1039592 1045 Initiated ASSIST OTHER AGENCY ~ - FIRE ALARM FALSE Call Taker: PATROL BRAD SACCO Location/Address: HOXSEY ST Unit: 35 Arvd-11:05:27 Clrd-11:05:29 Narrative: Audible alarm sounding, Met at door by Williams B&E employee who was testing the alarm system."
7751,2019-08-21,354171,19-20393,1431,2019-08-21 13:51:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,HOPPER ROAD,"Narrative: Checked Narrative: Checked Area,"
7752,2019-08-21,354197,4149-10394,1432,2019-08-21 14:11:00,,,2019-08-21 14:11:22,2019-08-21 14:16:18,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,35,NEW ASHFORD ROAD,F
7753,2019-08-21,354268,19-10395,1432,2019-08-21 14:29:00,,,2019-08-21 14:29:58,2019-08-21 14:39:53,MOTOR VEHICLE STOP,Initiated,CITATION - CIVIL,PATROL BRAD SACCO,35,COLD SPRING ROAD,F
7754,2019-08-21,354339,1939-10396,1432,2019-08-21 15:03:00,,,2019-08-21 15:03:16,2019-08-21 15:10:04,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,35,COLD SPRING ROAD,d
7755,2019-08-21,354409,19-10397,1432,2019-08-21 15:12:00,,,2019-08-21 15:12:24,2019-08-21 15:16:36,PARKING CHECK,Phone,SERVICES RENDERED,PATROL BRAD SACCO,35,SPRING STREET,6
7756,2019-08-21,354428,19-219399,1432,2019-08-21 15:18:00,,,2019-08-21 15:18:39,2019-08-21 15:23:59,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET,Narrative: 1 violation
7757,2019-08-21,354452,19-10409,1432,2019-08-21 16:11:00,2019-08-21 16:12:29,2019-08-21 16:12:36,2019-08-21 16:18:19,2019-08-21 17:03:18,LICENSE TO CARRY,Walk-In,PERMIT ISSUED,DISPATCHER LAURIE TUPER,35,SIMONDS ROAD,"Narrative: Party in for LT¢,"
7758,2019-08-21,354488,19-10401,1433,2019-08-21 17:03:00,2019-08-21 17:05:12,2019-08-21 17:16:23,2019-08-21 17:16:23,,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT TAKEN,DISPATCHER LAURIE TUPER,35,WILLIAMSTOWN ROAD,Narrative: Reports customer hit another one customer's vehicle and took off. Has the name of the person doing the hitting (on credit card from purchase) . Refer To Accident: 39-99-BC
7759,2019-08-21,354621,19-10402,1433,2019-08-21 17:13:00,,,,,SUSPICIOUS ACTIVITY,Phone,LOG ENTRY REQUEST,DISPATCHER LAURIE TUPER,,COLD SPRING ROAD,Narrative: Caller requests log entry only (no police response) reporting I ( ) {Registered 80} engaged in a sexual act (not forced or corerced) with i .
7760,2019-08-21,354668,19-10403,1433,2019-08-21 20:01:00,,,2019-08-21 17:24:54,2019-08-21 17:49:55,DISABLED M V,Initiated,VEHICLE TOWED,SERGEANT DAVID R LEMIEUX,31,SIMONDS ROAD,Narrative: Able to get car off the road on to the landfill Rd. Party contacted tow truck from Bennington.
7761,2019-08-21,354736,15-10404,1433,2019-08-21 17:58:00,,,2019-08-21 17:58:24,2019-08-21 17:59:34,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,32,SCHOOL STREET,4
7762,2019-08-21,354757,19-10405,1433,2019-08-21 14:10:00,,,,2019-08-21 18:14:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,MAIN STREET,Narrative: Plumbing & Heating Unable van on scene. to locate anyone on property. Narrative: Checked 0128
7763,2019-08-21,354829,19-16406,1434,2019-08-21 18:18:00,,,2019-08-21 18:20:12,2019-08-21 18:24:09,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,SOUTHWORTH STREET,Narrative: Checked Area.
7764,2019-08-21,354854,19-19408,1434,2019-08-21 19:15:00,2019-08-21 19:17:08,,,2019-08-21 19:20:16,TRAFFIC COMPLAINT,Phone,UNABLE TO LOCATE,DISPATCHER LAURIE TUPER,,N HOOSAC ROAD,Narrative: Subaru (VT Reports a PC GKE667)driving all over the road. Swerving into other lane times. numerous
7765,2019-08-21,354894,19-10409,1434,2019-08-21 13:20:00,,2019-08-21 19:23:02,2019-08-21 19:27:45,,THREATS/HARASSMENT,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,31,N HOOSAC ROAD,Narrative: Requests to speak to officer regarding being threatened through third party. a Narrative: Continuation from last night regarding from messages sent to RP's Facebook Friend. Advised RP to seek H. Order at court and to call if party shows up at her residence.
7766,2019-08-21,354963,19-210411,1434,2019-08-21 21:23:00,,,2019-08-21 21:30:01,2019-08-21 21:31:27,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,TACONIC TRAIL,Narrative: Checked Area.
7767,2019-08-21,354989,19-10472,1434,2019-08-21 21:35:00,,,2019-08-21 21:35:44,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,NORTH STREET,Narrative: Checked 0150
7768,2019-08-21,355015,19-10415,1434,2019-08-21 22:36:00,,,2019-08-21 22:37:08,2019-08-21 22:37:31,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,35,STRATTON ROAD,y
7769,2019-08-22,355041,19-10418,1435,2019-08-22 00:28:00,2019-08-22 00:39:56,2019-08-22 00:40:08,2019-08-22 00:44:06,2019-08-22 00:49:33,NOISE COMPLAINT,Phone,GONE ON ARRIVAL,PATROL KALVIN DZIEDZIAK,"31, 32",TORREY WOODS ROAD,Narrative: CP reports teenagers being too loud at swiming hole. Narrative: Upon arrival in the no one area.
7770,2019-08-22,355092,19-10419,1435,,2019-08-22 00:34:45,,2019-08-22 00:36:17,2019-08-22 00:39:43,SUSPICIOUS ACTIVITY,911,NO ACTION REQUIRED,PATROL KALVIN DZIEDZIAK,"32, 31",MAIN STREET,"Narrative: State Police North Hampton reports speaking to a male party who claimed trying break into someone was to his motel room. Female party then got on the phone and informed SPNH that the male party had dementia and no one was attempting to break in. Narrative: Upon arrival everything was fine in the room. Spoke te both female, male he stated he having dream and thought it was a was real."
7771,2019-08-22,355196,19-10420,1435,2019-08-22 02:04:00,,,,2019-08-22 02:10:06,ROAD CONDITIONS,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,GREEN RIVER ROAD,Narrative: Located small tree in the road. Tree removed roadway a open.
7772,2019-08-22,355229,19-10421,1435,2019-08-22 03:48:00,,,2019-08-22 03:48:21,2019-08-22 03:48:37,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD,7
7773,2019-08-22,355252,19-10422,1435,2019-08-22 05:40:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,BEE HILL ROAD,D
7774,2019-08-22,355272,2349-10423,1435,2019-08-22 05:43:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,MAIN STREET,T
7775,2019-08-22,355291,19-10424,1436,2019-08-22 07:38:00,,,,2019-08-22 07:39:20,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,N HOOSAC ROAD,Narrative: Checked Narrative: checked Narrative: checked Narrative: done Narrative: done
7776,2019-08-22,355326,19-10425,1436,,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,PINE COBBLE ROAD,"Narrative: NY HA5S68, okay Narrative: NY WAIGAY HAS6@ ECP5174 all okay - - Narrative: checked Narrative: MA 368560- Vehicle has purse located in back seat NY HASSB Narrative: NY HASG6S - Narrative: Checked 0029 NY HAS68 Narrative: done Narrative: Checked 0233 Narrative: done"
7777,2019-08-22,355393,19-10426,1436,,,,2019-08-22 17:34:32,2019-08-22 17:34:32,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 32, 32",SYNDICATE ROAD,Narrative: checked Narrative: checked 1 violation -
7778,2019-08-22,355429,4149-10427,1437,2019-08-22 08:20:00,,,,2019-08-22 08:47:38,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",35,LUCE ROAD,Narrative: checked
7779,2019-08-22,355452,19-10428,1437,2019-08-22 08:48:00,,,,2019-08-22 08:49:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,LONGVIEW TERRACE,7
7780,2019-08-22,355474,19-10429,1437,,,,,2019-08-22 08:52:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,STRATTON ROAD,Narrative: checked Narrative: Checked 0205
7781,2019-08-22,355501,19-10430,1437,,,,2019-08-22 09:22:17,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,SAND SPRINGS ROAD,Narrative: no violations
7782,2019-08-22,355524,19-10431,1437,2019-08-22 09:30:00,,,2019-08-22 09:30:37,2019-08-22 09:34:33,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,PARK STREET,Narrative: 1 violation
7783,2019-08-22,355547,19-10432,1437,,,,2019-08-22 09:51:28,,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD,Narrative: checked Narrative: Checked 0336
7784,2019-08-22,355574,19-19433,1438,2019-08-22 10:03:00,2019-08-22 10:22:55,,2019-08-22 06:23:00,2019-08-22 10:50:41,BUILDING CHECK,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,"36, 35",STETSON ROAD,"Narrative: checked Narrative: Checked 0313 19+-10435 1022 Walk-In LARCENY - SERVICES RENDERED Call Taker: CHIEF KYLE J JOHNSON Location/Address: STETSON RD Unit: 35 Disp-10:22:55 Arvd-106:23:00 Clrd-10:50:41 Narrative: Larceny of money from a wallet. CP left her wallet in QB's Monday 08/12/19 car on around 11:00pm. Since then parties are no longer friends and cP wanted her wallet back. CP went and retrieved wallet today 08/22/19 at around 10:00am. CP noticed $40.00 missing. was contacted and states she did not take it and does 9B) not know who did, believes someone could have went into her and took it, car due to her car not being able te lock well. QJ was asked if anything else taken from her was Car and she said nothing that she has noticed. With this information just CP wants it logged and will not be rekindling a friendship with the party."
7785,2019-08-22,355741,19-10436,1438,2019-08-22 19:30:00,,,,,ASSIST OTHER AGENCY,911,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,LINDEN STREET,.
7786,2019-08-22,355794,1419-10437,1438,2019-08-22 10:38:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,BERLIN ROAD,Narrative: In-house check for firearms licensing. Negative.
7787,2019-08-22,355816,19-10440,1438,,,,,,TRESPASS,Other,LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",,WILLIAMSTOWN ROAD,Narrative: Notice against trespass.
7788,2019-08-22,355837,19-10441,1438,2019-08-22 12:41:00,,,,,ANIMAL CONTROL,Phone,SERVICES RENDERED,ALL EQUIPMENT POLICE DEPARTMENT,,STRATTON ROAD,"Narrative: Older female black lab escaped from the car while visiting at “WBBM! bas a collar & tags, and is . mostiy deaf, Narrative: Drove up and down the road, no contact"
7789,2019-08-22,355888,19-10442,1439,2019-08-22 14:08:00,,,,2019-08-22 14:16:06,MOTOR VEHICLE STOP,Initiated,CITATION,"PATROL DAVID JENNINGS, D",35,MAIN STREET,M
7790,2019-08-22,355960,39-10444,1439,2019-08-22 14:28:00,2019-08-22 14:29:46,2019-08-22 14:30:04,2019-08-22 14:31:16,2019-08-22 14:33:00,ASSIST OTHER AGENCY,Phone,SERVICES RENDERED,CHIEF KYLE J JOHNSON,35,STONEY LEDGE ROAD,0
7791,2019-08-22,355989,19-10445,1439,,2019-08-22 14:36:05,2019-08-22 14:36:20,2019-08-22 14:40:25,2019-08-22 14:49:45,SUSPICIOUS ACTIVITY,Phone,GONE ON ARRIVAL,CHIEF KYLE J JOHNSON,35,SIMONDS ROAD,Narrative: Reports kids once again skate boarding in the swimming pool. Reported to WPD last weekend well. as
7792,2019-08-22,356034,19-10447,1439,2019-08-22 15:06:00,,,2019-08-22 15:08:06,2019-08-22 15:15:00,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,PARK STREET,0
7793,2019-08-22,356056,19-10446,1439,2019-08-22 15:07:00,,,2019-08-22 15:08:00,2019-08-22 15:14:20,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,MOUNT WILLIAMS DRIVE,Narrative: 08/22/2019 1507 - Start 08/22/2019 2 violations 1700 -
7794,2019-08-22,356087,15-190449,1439,,2019-08-22 15:49:26,2019-08-22 15:50:17,2019-08-22 15:55:04,2019-08-22 15:58:37,ANIMAL CONTROL,Phone,GONE ON ARRIVAL,MICHAEL STRIZZI,38,COLE AVENUE,Narrative: CP states that there is a black dog with white paws about 40-50 lbs with collar that she followed from Water a St. to the corner of Cole Ave. and Moorland St. CP stated that the deg would not come to her.
7795,2019-08-22,356152,19-10451,1439,2019-08-22 16:46:00,,2019-08-22 16:49:53,2019-08-22 16:55:40,2019-08-22 17:09:40,WELL BEING CHECK,Phone,SERVICES RENDERED,MICHAEL STRIZZI,"32, 38",PINE LODGE PARK PLACE,"Narrative: Cp states that she has been trying to get ahold of her sister for a few days but her phone says ""network difficulties call can not be completed"". CP states she lives out of town and received a call from her sister at 0500 on tuesday morning but she did not leave a voice mail which is unusual. CP believes she lives at [I house check confirms address. | Narrative: 08/22/2019 1708 Party eventually the door. All is - came to ok, not feeling to well. States that she has run out of money, and her phone and computer have been shut off. Dispatch update to sister."
7796,2019-08-22,356289,19-10452,1440,2019-08-22 20:15:00,2019-08-22 17:10:37,,2019-08-22 17:10:48,2019-08-22 17:40:33,MOTOR VEHICLE ACCIDENT,911,INVESTIGATED / REPORT TAKEN,MICHAEL STRIZZI,"38, 32",WILLIAMSTOWN ROAD,Narrative: CP right states MVA near colonial ave on Main St. No one injured. 1715 Rons notified and enroute. Refer To Accident: 19-100-AC
7797,2019-08-22,356447,19-10453,1440,2019-08-22 17:13:00,,,2019-08-22 17:13:10,2019-08-22 17:14:14,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET,Narrative: 08/22/2019 1713 no violations -
7798,2019-08-22,356474,19-20455,1440,,,,2019-08-22 17:15:31,2019-08-22 17:15:40,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,SOUTHWORTH STREET,Narrative: done
7799,2019-08-22,356498,19-10456,1440,2019-08-22 17:34:00,,,,2019-08-22 17:43:44,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL SHUAN N WILLIAM,,SYNDICATE ROAD,F
7800,2019-08-22,356569,19-30457,1441,2019-08-22 17:44:00,,,2019-08-22 17:44:44,2019-08-22 17:47:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,MAIN STREET,Narrative: done
7801,2019-08-22,356595,19-10458,1441,2019-08-22 17:53:00,,,2019-08-22 17:53:58,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,NORTH STREET,Narrative: done
7802,2019-08-22,356622,19-10459,1441,2019-08-22 19:13:00,2019-08-22 19:15:59,2019-08-22 19:16:33,2019-08-22 19:19:06,2019-08-22 19:24:12,ANIMAL CONTROL,Phone,SERVICES RENDERED,MICHAEL STRIZZI,"35, 35, 35",WILLIAMSTOWN ROAD,"Narrative: CP states small black dog running in and out of the road on Cole Ave, near Mt William Dr. Narrative: Spoke with residents who all stated they had not seen smali black deg in the Unable to locate this time. area. at Narrative: dog located. 35 states Narrative: in celi 35 Dog 3. 2000 Dog sitter in to get dog."
7803,2019-08-22,356750,19-20461,1441,2019-08-22 19:27:00,2019-08-22 19:29:14,,2019-08-22 19:29:19,2019-08-22 19:41:41,FINGERPRINTING,Walk-In,SERVICES RENDERED,MICHAEL STRIZZI,42,SIMONDS ROAD,"Narrative: into station for fingerprints, Party"
7804,2019-08-22,356777,19-10462,1441,2019-08-22 19:41:00,2019-08-22 19:43:29,2019-08-22 19:43:42,2019-08-22 19:43:45,2019-08-22 19:48:18,ANIMAL CONTROL,Phone,SERVICES RENDERED,PATROL KEVIN P GARNER,32,SIMONDS ROAD,"Narrative: CP states she is alone walking her dog and she is the near transfer station. Asked CP if she needed officer assistance originally said not but called back a second time and CP wants officer to make she makes it an sure past the bob cat okay. Narrative: 08/22/2019 1947 no helieves that it was a ""Dog-like"" - looking Bobcat."
7805,2019-08-22,356861,19-10463,1442,2019-08-22 19:47:00,,,,,ASSIST OTHER AGENCY,Phone,VEHICLE TOWED,MICHAEL STRIZZI,,HALEY STREET,Narrative: REPO of Vehicle [RRR at
