,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street
4474,2020-06-08,191813,20-5374,847,2020-06-08 23:56:00,2020-06-08 23:57:44,2020-06-08 23:58:33,2020-06-08 00:00:44,2020-06-08 23:58:33,NOISE COMPLAINT,Phone,SERVICES RENDERED,SERGEANT PAUL D THOMPSON,"31, 32, 34",HOXSEY STREET
4475,2020-06-09,191904,20-5375,847,2020-06-09 03:03:00,,,2020-06-09 03:03:28,2020-06-09 03:03:32,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD
4476,2020-06-09,191926,20-5377,847,2020-06-09 07:25:00,,,2020-06-09 07:25:51,2020-06-09 07:25:53,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,PINE COBBLE ROAD
4477,2020-06-09,191981,20-5378,848,2020-06-09 07:37:00,,,2020-06-09 07:37:08,2020-06-09 07:41:31,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,BAXTER ROAD
4478,2020-06-09,192011,20-5379,848,2020-06-09 07:47:00,,,2020-06-09 07:48:05,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,WATER STREET
4479,2020-06-09,192040,20-5380,848,2020-06-09 08:03:00,,,2020-06-09 08:03:37,2020-06-09 08:03:41,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,COLD SPRING ROAD
4480,2020-06-09,192068,20-5381,848,2020-06-09 08:10:00,,,2020-06-09 08:10:58,2020-06-09 08:11:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,N HOOSAC ROAD
4481,2020-06-09,192108,20-5384,849,2020-06-09 10:29:00,,,,,LARCENY,Phone,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,BELDEN STREET
4482,2020-06-09,192168,20-5385,849,2020-06-09 11:45:00,2020-06-09 11:46:39,,,2020-06-09 11:46:57,TRAFFIC COMPLAINT,Phone,PATROL ADVISED,"PATROL DAVID JENNINGS, D",35,SIMONDS ROAD
4483,2020-06-09,192202,20-5386,849,2020-06-09 12:54:00,2020-06-09 12:57:25,2020-06-09 12:57:46,2020-06-09 13:01:13,2020-06-09 13:24:07,DISTURBANCE,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",35,CHURCH STREET
4484,2020-06-09,192320,20-5388,849,2020-06-09 17:40:00,,,,2020-06-09 17:41:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,CHARLES STREET
4485,2020-06-09,192346,20-5389,850,2020-06-09 17:59:00,,,2020-06-09 17:59:35,2020-06-09 18:02:28,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,ADAMS ROAD
4486,2020-06-09,192372,20-5390,850,2020-06-09 19:43:00,,,2020-06-09 19:43:13,2020-06-09 19:44:44,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,TACONIC TRAIL
4487,2020-06-09,192398,20-5391,850,2020-06-09 22:04:00,,,2020-06-09 22:04:47,2020-06-09 22:11:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTH STREET
4488,2020-06-10,192430,20-5392,850,2020-06-10 00:01:00,2020-06-10 00:07:32,2020-06-10 00:07:56,2020-06-10 00:10:22,2020-06-10 00:13:40,9-1-1 ABANDONED CALL,911,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"32, 35",HOXSEY STREET
4489,2020-06-10,192520,20-5393,850,2020-06-10 01:39:00,,,2020-06-10 01:40:06,2020-06-10 01:40:48,SUSPICIOUS MOTOR VEHICLE,Initiated,BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,32,ADAMS ROAD
4490,2020-06-10,192580,20-5394,851,2020-06-10 03:51:00,,,2020-06-10 03:51:07,2020-06-10 03:51:16,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,35,SIMONDS ROAD
4491,2020-06-10,192603,20-5395,851,2020-06-10 04:57:00,2020-06-10 04:59:46,2020-06-10 05:00:08,,2020-06-10 05:04:01,ALARM,911,ALARM FALSE,PATROL KALVIN DZIEDZIAK,"32, 35",COLE AVENUE
4492,2020-06-10,192646,20-5396,851,2020-06-10 06:32:00,,,,,9-1-1 TEST CALL,911,NO ACTION REQUIRED,PATROL KALVIN DZIEDZIAK,,SIMONDS ROAD
4493,2020-06-10,192670,20-5397,851,2020-06-10 07:05:00,2020-06-10 07:06:33,2020-06-10 07:06:52,2020-06-10 07:12:47,,ASSIST OTHER AGENCY,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",35,MILL STREET
4494,2020-06-10,192720,20-5399,851,2020-06-10 08:09:00,,,2020-06-10 08:10:11,2020-06-10 08:10:40,BUILDING CHECK,Other,PATROL ADVISED,PATROL BRAD SACCO,35,N HOOSAC ROAD
4495,2020-06-10,192755,20-5400,852,2020-06-10 08:14:00,,,2020-06-10 08:14:23,2020-06-10 08:19:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,PINE COBBLE ROAD
4496,2020-06-10,192805,20-5401,852,2020-06-10 08:31:00,,,2020-06-10 08:31:30,2020-06-10 08:34:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,BAXTER ROAD
4497,2020-06-10,192833,20-5402,852,2020-06-10 08:33:00,,,2020-06-10 08:33:29,,SPEED TRAILER ASSIGNMENT,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,SIMONDS ROAD
4498,2020-06-10,192856,20-5403,852,2020-06-10 08:38:00,,,2020-06-10 08:38:50,2020-06-10 08:38:53,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,WATER STREET
4499,2020-06-10,192889,20-5404,853,2020-06-10 08:50:00,,,2020-06-10 08:50:47,2020-06-10 08:54:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,COLD SPRING ROAD
4500,2020-06-10,192917,20-5407,853,2020-06-10 11:47:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,ALL EQUIPMENT POLICE DEPARTMENT,,PLEASANT PLACE
4501,2020-06-10,192941,20-5408,853,2020-06-10 13:12:00,,,,,9-1-1 WRONG NUMBER,911,LOG ENTRY REQUEST,ALL EQUIPMENT POLICE DEPARTMENT,,PLEASANT PLACE
4502,2020-06-10,192965,20-5409,853,2020-06-10 15:17:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE
4503,2020-06-10,193007,20-5410,853,2020-06-10 15:52:00,2020-06-10 15:52:00,,2020-06-10 16:00:46,,DISTURBANCE,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,"36, 38",ADAMS ROAD
4504,2020-06-10,193187,20-5414,854,2020-06-10 17:32:00,,,2020-06-10 17:32:38,2020-06-10 17:35:09,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,TACONIC TRAIL
4505,2020-06-10,193214,20-5416,854,2020-06-10 17:50:00,,,,,LARCENY,Phone,LOG ENTRY REQUEST,DISPATCHER LAURIE TUPER,,LAURIE DRIVE
4506,2020-06-10,193277,20-5417,854,2020-06-10 17:54:00,,,2020-06-10 17:54:50,2020-06-10 17:55:31,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,NORTH STREET
4507,2020-06-10,193303,20-5418,854,2020-06-10 18:48:00,,,2020-06-10 18:48:35,2020-06-10 18:50:45,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,ADAMS ROAD
4508,2020-06-10,193380,20-5419,854,2020-06-10 19:40:00,,,2020-06-10 19:40:13,2020-06-10 19:47:31,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,OLD MILL ROAD
4509,2020-06-10,193454,20-5420,855,2020-06-10 20:03:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE
4510,2020-06-10,193489,20-5421,855,2020-06-10 20:15:00,,,2020-06-10 20:15:41,2020-06-10 20:40:19,LICENSE TO CARRY,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,36,SIMONDS ROAD
4511,2020-06-10,193513,20-5422,855,2020-06-10 21:02:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE
4512,2020-06-10,193554,20-5423,855,2020-06-10 21:37:00,,,2020-06-10 21:38:27,2020-06-10 21:44:09,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,SOUTH STREET
4513,2020-06-10,193580,20-5424,855,2020-06-10 23:10:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,COLD SPRING ROAD
4514,2020-06-10,193600,20-5425,855,2020-06-10 23:19:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,THE KNOLLS
4515,2020-06-10,193619,20-5426,855,2020-06-10 23:22:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,BULKLEY STREET
4516,2020-06-10,193638,20-5427,855,2020-06-10 23:28:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,BROOK ROAD
4517,2020-06-10,193657,20-5428,855,2020-06-10 23:31:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,STRATTON ROAD
4518,2020-06-11,193681,20-5429,856,2020-06-11 00:05:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,PATROL KALVIN DZIEDZIAK,,SABIN DRIVE
4519,2020-06-11,193710,20-5430,856,2020-06-11 00:36:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,PINE COBBLE ROAD
4520,2020-06-11,193730,20-5431,856,2020-06-11 00:40:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,OBLONG ROAD
4521,2020-06-11,193749,20-5432,856,2020-06-11 00:43:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,PARK STREET
4522,2020-06-11,193768,20-5433,856,2020-06-11 00:47:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,GALE ROAD
4523,2020-06-11,193787,20-5434,856,2020-06-11 00:51:00,,,,,ALARM PERMIT RENEWAL,Other,ALARM PERMIT RENEWAL,PATROL KALVIN DZIEDZIAK,,OBLONG ROAD
4524,2020-06-11,193806,20-5435,856,2020-06-11 00:53:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,SLOAN ROAD
4525,2020-06-11,193825,20-5436,856,2020-06-11 01:57:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,STONE HILL ROAD
4526,2020-06-11,193845,20-5437,856,2020-06-11 01:59:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,OBLONG ROAD
4527,2020-06-11,193864,20-5438,856,2020-06-11 02:01:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,OBLONG ROAD
4528,2020-06-11,193883,20-5439,856,2020-06-11 02:03:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,LATHAM STREET
4529,2020-06-11,193902,20-5440,856,2020-06-11 02:06:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,HOLLY LANE
4530,2020-06-11,193921,20-5441,856,2020-06-11 02:10:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,STRATTON ROAD
4531,2020-06-11,193940,20-5442,856,2020-06-11 02:12:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,ADAMS ROAD
4532,2020-06-11,193959,20-5443,856,2020-06-11 02:15:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,FORT HOOSAC PLACE
4533,2020-06-11,193979,20-5444,856,2020-06-11 02:17:00,,,,,ALARM PERMIT RENEWAL,Other,ALARM PERMIT RENEWAL,PATROL KALVIN DZIEDZIAK,,SABIN DRIVE
4534,2020-06-11,193998,20-5446,857,2020-06-11 03:57:00,,,,2020-06-11 03:57:57,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,35,SIMONDS ROAD
4535,2020-06-11,194021,20-5447,857,2020-06-11 08:14:00,,,,2020-06-11 08:15:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,MAIN STREET
4536,2020-06-11,194052,20-5448,857,2020-06-11 08:28:00,,,,2020-06-11 08:30:26,BUILDING CHECK,Other,PATROL ADVISED,"PATROL DAVID JENNINGS, D",34,COLD SPRING ROAD
4537,2020-06-11,194081,20-5449,857,2020-06-11 08:37:00,,,,2020-06-11 08:38:42,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,N HOOSAC ROAD
4538,2020-06-11,194115,20-5450,857,2020-06-11 08:50:00,,,,,9-1-1 ABANDONED CALL,911,SERVICES RENDERED,PATROL KEVIN P GARNER,,MAIN STREET
4539,2020-06-11,194152,20-5451,858,2020-06-11 09:21:00,2020-06-11 09:22:10,2020-06-11 09:22:15,2020-06-11 09:28:58,,ALARM,Phone,ALARM FALSE,DISPATCHER CHRISTINE LEMOINE,36,MAIN STREET
4540,2020-06-11,194201,20-5452,858,,,,2020-06-11 09:54:13,2020-06-11 09:54:48,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,WATER STREET
4541,2020-06-11,194228,20-5453,858,2020-06-11 09:57:00,,,2020-06-11 09:58:07,2020-06-11 09:58:45,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD
4542,2020-06-11,194264,20-5455,859,2020-06-11 13:45:00,2020-06-11 13:45:00,2020-06-11 13:47:20,2020-06-11 13:52:59,2020-06-11 14:43:16,MOTOR VEHICLE ACCIDENT,Phone,CRIMINAL COMPLAINT,DISPATCHER CHRISTINE LEMOINE,"34, 36, 34, 58, 22",WILLIAMSTOWN ROAD
4543,2020-06-11,194428,20-5457,859,2020-06-11 14:54:00,2020-06-11 14:54:00,2020-06-11 14:56:37,2020-06-11 15:01:38,2020-06-11 15:08:07,SUSPICIOUS ACTIVITY,911,GONE ON ARRIVAL,DISPATCHER WILLIAM C JENNINGS JR,"32, 38",MAIN STREET
4544,2020-06-11,194492,20-5458,859,2020-06-11 15:08:00,,,,,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS
4545,2020-06-11,194566,20-5460,859,2020-06-11 16:32:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS
4546,2020-06-11,194604,20-5459,860,2020-06-11 16:52:00,2020-06-11 16:52:00,2020-06-11 16:54:12,2020-06-11 16:55:14,2020-06-11 17:59:07,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,"32, 38, 32, 32",COLD SPRING ROAD
4547,2020-06-11,194787,20-5462,860,2020-06-11 18:00:00,,,2020-06-11 18:00:54,2020-06-11 18:01:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,TACONIC TRAIL
4548,2020-06-11,194814,20-5464,860,2020-06-11 18:57:00,,,,,WELL BEING CHECK,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,GREEN RIVER ROAD
4549,2020-06-11,194853,20-5463,860,2020-06-11 19:48:00,,,2020-06-11 19:48:52,2020-06-11 19:50:39,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,ADAMS ROAD
4550,2020-06-11,194879,20-5466,860,2020-06-11 19:54:00,,,,,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,LUCE ROAD
4551,2020-06-11,194925,20-5465,861,2020-06-11 19:55:00,2020-06-11 19:55:50,2020-06-11 19:55:55,2020-06-11 19:59:13,2020-06-11 20:46:50,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,38,STETSON ROAD
4552,2020-06-11,195004,20-5467,861,2020-06-11 21:04:00,2020-06-11 21:06:32,2020-06-11 21:06:44,2020-06-11 21:11:53,2020-06-11 21:22:01,NOISE COMPLAINT,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,"32, 38",WATER STREET
4553,2020-06-11,195061,20-5468,861,2020-06-11 21:24:00,,,2020-06-11 21:24:45,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTH STREET
4554,2020-06-11,195088,20-5469,861,2020-06-11 21:31:00,,,2020-06-11 21:31:53,2020-06-11 21:32:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,NORTH STREET
4555,2020-06-11,195114,20-5470,861,2020-06-11 22:08:00,,2020-06-11 22:09:32,2020-06-11 22:17:03,2020-06-11 22:28:45,MOTOR VEHICLE ACCIDENT,911,INVESTIGATED / REPORT TAKEN,DISPATCHER WILLIAM C JENNINGS JR,38,COLD SPRING ROAD
4556,2020-06-12,195203,20-5471,862,2020-06-12 03:47:00,,,2020-06-12 03:48:02,2020-06-12 03:48:19,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,35,SIMONDS ROAD
4557,2020-06-12,195226,20-5474,862,2020-06-12 07:52:00,,,,,9-1-1 HANG UP CALL,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,NEW ASHFORD ROAD
4558,2020-06-12,195279,20-5472,862,2020-06-12 07:55:00,2020-06-12 07:55:00,2020-06-12 07:57:12,2020-06-12 08:03:22,2020-06-12 08:06:54,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,36,WATER STREET
4559,2020-06-12,195338,20-5473,862,2020-06-12 08:14:00,,,2020-06-12 08:14:49,2020-06-12 08:16:16,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,MAIN STREET
4560,2020-06-12,195368,20-5475,862,2020-06-12 08:36:00,,,2020-06-12 08:37:37,2020-06-12 08:39:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,,PINE COBBLE ROAD
4561,2020-06-12,195434,20-5476,863,2020-06-12 08:43:00,,,2020-06-12 08:44:00,2020-06-12 08:45:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
4562,2020-06-12,195465,20-5477,863,2020-06-12 08:57:00,,,2020-06-12 08:57:39,2020-06-12 08:58:42,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,WATER STREET
4563,2020-06-12,195492,20-5478,864,2020-06-12 09:05:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS
4564,2020-06-12,195510,20-5479,864,2020-06-12 09:22:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,HENDERSON ROAD
4565,2020-06-12,195530,20-5480,864,2020-06-12 09:39:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS
4566,2020-06-12,195562,20-5481,864,2020-06-12 09:43:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS
4567,2020-06-12,195580,20-5483,864,2020-06-12 10:06:00,,,2020-06-12 10:06:45,2020-06-12 10:09:33,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,COLD SPRING ROAD
4568,2020-06-12,195610,20-5484,864,2020-06-12 10:20:00,,,,,9-1-1 HANG UP CALL,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS
4569,2020-06-12,195662,20-5485,864,2020-06-12 11:22:00,,,,,SUSPICIOUS ACTIVITY,Walk-In,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,COLD SPRING ROAD
4570,2020-06-12,195704,20-5487,864,2020-06-12 11:42:00,,,,,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,N HOOSAC ROAD
4571,2020-06-12,195740,20-5468,864,2020-06-12 12:05:00,,,,,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,PATROL KEVIN P GARNER,,LONGVIEW TERRACE
4572,2020-06-12,195815,20-5489,865,2020-06-12 12:05:00,,,,,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,LONGVIEW TERRACE
4573,2020-06-12,195853,20-5490,865,2020-06-12 12:19:00,2020-06-12 12:20:00,2020-06-12 12:23:31,2020-06-12 12:28:10,2020-06-12 12:35:25,FOUND/LOST PROPERTY,Phone,NO ACTION REQUIRED,DISPATCHER WILLIAM C JENNINGS JR,36,NEW ASHFORD ROAD
4574,2020-06-12,195958,20-5491,865,2020-06-12 12:58:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS
4575,2020-06-12,195998,20-5492,865,2020-06-12 13:07:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS
4576,2020-06-12,196020,20-5494,865,2020-06-12 13:54:00,2020-06-12 13:56:40,2020-06-12 13:57:16,2020-06-12 14:00:57,2020-06-12 14:04:20,ROAD CONDITIONS,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,34,BULKLEY STREET
4577,2020-06-12,196084,20-5495,866,2020-06-12 14:07:00,,,,,TRESPASS,Other,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,GREEN RIVER ROAD
4578,2020-06-12,196116,20-5497,866,2020-06-12 15:27:00,2020-06-12 15:27:00,,2020-06-12 15:29:14,2020-06-12 15:46:56,FOREST WARDEN DISPATCH,Radio,ARREST (S),DISPATCHER LAURIE TUPER,"32, 34, 38, 58, 22",HENDERSON ROAD
4579,2020-06-12,196203,20-5498,866,2020-06-12 18:25:00,,,2020-06-12 18:25:27,2020-06-12 18:25:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,TACONIC TRAIL
4580,2020-06-12,196230,20-5499,866,2020-06-12 19:07:00,,,2020-06-12 19:08:03,2020-06-12 19:08:14,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,ADAMS ROAD
4581,2020-06-12,196265,20-5500,866,2020-06-12 21:09:00,,,2020-06-12 21:10:01,2020-06-12 21:10:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,NORTH STREET
4582,2020-06-12,196291,20-5502,867,2020-06-12 21:12:00,,,2020-06-12 21:12:55,2020-06-12 21:25:00,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTH STREET
4583,2020-06-13,196323,20-5505,867,2020-06-13 00:28:00,2020-06-13 00:31:14,2020-06-13 00:31:46,2020-06-13 00:35:13,2020-06-13 00:39:08,NOISE COMPLAINT,Phone,SERVICES RENDERED,SERGEANT PAUL D THOMPSON,"34, 35",MAIN STREET
4584,2020-06-13,196425,20-5506,867,2020-06-13 02:42:00,,,2020-06-13 02:43:56,2020-06-13 02:45:30,SUSPICIOUS MOTOR VEHICLE,Initiated,LOG ENTRY REQUEST,PATROL KEVIN P GARNER,34,BALLOU LANE
4585,2020-06-13,196482,20-5507,867,2020-06-13 03:47:00,,,2020-06-13 03:47:30,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,35,SIMONDS ROAD
4586,2020-06-13,196505,20-5511,867,2020-06-13 08:39:00,,,2020-06-13 08:39:48,2020-06-13 08:40:39,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,N HOOSAC ROAD
4587,2020-06-13,196542,20-5512,868,2020-06-13 08:42:00,,,2020-06-13 08:42:57,2020-06-13 08:43:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,NORTH STREET
4588,2020-06-13,196571,20-5513,868,2020-06-13 08:48:00,,,2020-06-13 08:48:15,2020-06-13 08:49:10,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,MAIN STREET
4589,2020-06-13,196605,20-5514,868,2020-06-13 09:49:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,SAND SPRINGS ROAD
4590,2020-06-13,196628,20-5515,868,2020-06-13 10:08:00,,,2020-06-13 10:09:56,2020-06-13 10:10:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD
4591,2020-06-13,196701,20-5516,869,2020-06-13 10:24:00,,,2020-06-13 10:25:01,2020-06-13 10:25:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,WATER STREET
4592,2020-06-13,196737,20-5531,869,2020-06-13 16:13:00,,,,,SUSPICIOUS ACTIVITY,Walk-In,INVESTIGATED / REPORT,SERGEANT PAUL D THOMPSON,,PARK STREET
4593,2020-06-13,196801,20-5519,869,2020-06-13 17:43:00,,,2020-06-13 17:45:48,2020-06-13 17:47:59,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,TACONIC TRAIL
4594,2020-06-13,196828,20-5520,869,2020-06-13 17:55:00,,,,,9-1-1 ABANDONED CALL,911,NO ACTION REQUIRED,ALL EQUIPMENT POLICE DEPARTMENT,,BERLIN ROAD
4595,2020-06-13,196865,20-5521,870,2020-06-13 18:09:00,,,2020-06-13 18:10:15,2020-06-13 18:14:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,ADAMS ROAD
