,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street,narrative
4001,2020-05-18,168823,20-4794,742,2020-05-18 07:35:00,,,2020-05-18 07:36:02,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,LONGVIEW TERRACE,Narrative: checked Narrative: done
4002,2020-05-18,168848,20-4795,742,2020-05-18 08:30:00,,,2020-05-18 08:31:09,2020-05-18 08:32:17,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: done Narrative: done Narrative: 05/19/2020 0107 Checked S3 Narrative: 05/19/2020 0621 Checked S3
4003,2020-05-18,168885,20-4796,742,2020-05-18 09:41:00,,,2020-05-18 09:41:59,2020-05-18 09:42:11,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,PINE COBBLE ROAD,Narrative: No vehicles Narrative: (1) car..everything ok Narrative: empty Narrative: 05/19/2020 0110 Checked S3 No vehicles
4004,2020-05-18,168923,20-4797,743,2020-05-18 09:46:00,,,2020-05-18 09:46:49,2020-05-18 09:46:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,WATER STREET,Narrative: Checked Narrative: around nobody Narrative: checked Narrative: done Narrative: done
4005,2020-05-18,168955,20-4798,743,2020-05-18 10:16:00,,,2020-05-18 10:16:56,2020-05-18 10:19:06,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD,Narrative: checked Narrative: done
4006,2020-05-18,168982,20-4799,743,2020-05-18 11:27:00,2020-05-18 11:30:00,2020-05-18 11:32:26,2020-05-18 11:44:48,,SUSPICIOUS ACTIVITY,Walk-In,UNABLE TO LOCATE,DISPATCHER WILLIAM C JENNINGS JR,31,COLD SPRING ROAD,Narrative: RP advises he just drove through location. He stated there was a male party just walking around like he was lost. Only description is he had a red shirt on. Male party walked towards the house. A-Frame 9-1-1
4007,2020-05-18,169049,20-4802,743,2020-05-18 14:12:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS,Narrative: CP with a foreign voice called in reference to Social Security Scam from Texas. CP used vulgar words towards me when I asked him for the reason why he's calling 9-1-1 Dispatch.
4008,2020-05-18,169097,20-4804,743,2020-05-18 15:42:00,,,,,SUSPICIOUS ACTIVITY,Walk-In,SERVICES RENDERED,DISPATCHER LAURIE TUPER,34,SIMONDS ROAD,Narrative: Request to speak to officer regarding (MA PC 3LJF81) following them from Lee to Albany and around Williamstown until he pulled into the PD lot. Narrative: Spoke with RP. Subject turned up Sand Springs Rd. Unable to locate. RP believes it might be a PI as he’s out IOJ from Pitts Advised FD. to put car up on lift and look for tracker. RP went to Ron's. Will bolo subject car
4009,2020-05-18,169220,20-4805,744,2020-05-18 17:44:00,,,2020-05-18 17:44:24,2020-05-18 17:44:33,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KEVIN P GARNER,34,NORTH STREET,Narrative: done Narrative: 05/19/2020 Checked 0231 S83
4010,2020-05-18,169250,20-4806,744,2020-05-18 18:03:00,,,2020-05-18 18:03:20,2020-05-18 18:06:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,ADAMS ROAD,Narrative: done
4011,2020-05-18,169276,20-4807,744,2020-05-18 19:07:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,SIMONDS ROAD,Narrative: All procedures followed.
4012,2020-05-18,169299,20-4811,744,2020-05-18 21:39:00,,,2020-05-18 21:39:51,2020-05-18 21:41:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,TACONIC TRAIL,Narrative: done
4013,2020-05-18,169325,20-4812,744,2020-05-18 22:05:00,,,2020-05-18 22:05:31,2020-05-18 22:09:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTH STREET,Narrative: done
4014,2020-05-18,169351,20-4813,745,2020-05-18 23:01:00,,,,,DISABLED M V,Phone,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,,WILLIAMSTOWN ROAD,Narrative: Disabled notified. MV. Rons 05/19/2020 Tuesday For Date: -
4015,2020-05-19,169421,20-4814,745,2020-05-19 00:09:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,ALL EQUIPMENT POLICE DEPARTMENT,,PLEASANT PLACE,Narrative: Clery information request 9-13-2019/09-15-2019 910 Cold spring road. emailed requester.
4016,2020-05-19,169447,20-4815,745,2020-05-19 03:20:00,,,,2020-05-19 03:21:39,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,34,SIMONDS ROAD,9
4017,2020-05-19,169470,20-4816,745,2020-05-19 07:48:00,,,2020-05-19 07:48:24,2020-05-19 07:48:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,MAIN STREET,Narrative: Checked white van past barricades. DPC Engineering Narrative: Checked. Narrative: Checked Narrative: checked Narrative: checked Narrative: checked
4018,2020-05-19,169509,20-4817,745,2020-05-19 07:50:00,,,2020-05-19 07:51:02,2020-05-19 07:51:29,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,WATER STREET,Narrative: Checked empty
4019,2020-05-19,169533,20-4818,745,2020-05-19 07:56:00,,,2020-05-19 07:57:01,2020-05-19 07:57:53,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,WILLIAMSTOWN ROAD,"Narrative: Checked, neighbor's vehicle in driveway. Narrative: done"
4020,2020-05-19,169589,20-4819,746,2020-05-19 08:12:00,2020-05-19 08:14:27,2020-05-19 08:14:57,2020-05-19 08:19:44,2020-05-19 08:23:47,ANIMAL CONTROL,Phone,ANIMAL CONTROL,DISPATCHER WILLIAM C JENNINGS JR,36,LUCE ROAD,Narrative: Loose blk/brn dog walking around the area. Dog has a pink collar on. Narrative: Checked and side area street.
4021,2020-05-19,169634,20-4820,746,2020-05-19 08:34:00,2020-05-19 08:35:31,2020-05-19 08:35:55,,2020-05-19 08:37:50,ALARM,Phone,ALARM FALSE,DISPATCHER WILLIAM C JENNINGS JR,"33, 36",SIMONDS ROAD,Narrative: Interior motion. Narrative: Perimeter Nothing observed moving inside. Unknown secure. cause.
4022,2020-05-19,169678,20-4821,746,2020-05-19 08:59:00,,,2020-05-19 08:59:52,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,PINE COBBLE ROAD,"Narrative: MA: 563FS3 799BS0 Narrative: MA: 563FS3 243WZ7 799BSOQ 2WB718 VT: HSX422 Narrative: MA 7MK349, 2WB718, 799BSO,1ERT14, 243WZ7, 563FS3 Narrative: checked Narrative: 05/20/2020 0027 Checked S3 Empty"
4023,2020-05-19,169727,20-4822,746,2020-05-19 09:05:00,,,2020-05-19 09:05:26,2020-05-19 09:05:39,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,31,N HOOSAC ROAD,Narrative: checked Narrative: checked Narrative: 05/19/2020 2357 Checked $3 Narrative: 05/20/2020 0621 Checked $3
4024,2020-05-19,169765,20-4823,747,2020-05-19 09:19:00,,,,2020-05-19 09:20:31,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,COLD SPRING ROAD,Narrative: checked Narrative: done
4025,2020-05-19,169793,20-4824,747,2020-05-19 11:20:00,,,,,ALARM,Phone,ALARM,DISPATCHER WILLIAM C JENNINGS JR,,OBLONG ROAD,"Narrative: activation is entry door. 1121 Alarm company advises we can cancel, key holder on scene."
4026,2020-05-19,169830,20-4825,747,2020-05-19 12:51:00,2020-05-19 12:54:35,2020-05-19 12:54:57,2020-05-19 12:58:40,2020-05-19 13:04:23,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,"31, 36",SPRING STREET,"Narrative: Report of male party hanging around in front of location. a CP does not know if he is homeless. But she would like him to move himself & his things from location. Narrative: Was just walking in building, spoke with Mr. Gilmore who provided his information. name and Stated he was told he could stand outside, then asked to leave. He will be leaving."
4027,2020-05-19,169927,20-4828,747,2020-05-19 16:05:00,2020-05-19 16:08:33,2020-05-19 16:08:55,2020-05-19 16:13:58,2020-05-19 16:21:19,TRAFFIC COMPLAINT,Phone,UNABLE TO LOCATE,PATROL BRAD SACCO,34,BEE HILL ROAD,Narrative: CP advised that there are people driving ATv's in the roadway at the top of Northwest Hill near the VT line. Believe they came down from Pownal. CP advised that is is an ongoing occurrence.
4028,2020-05-19,169986,20-4829,748,2020-05-19 17:30:00,,,,2020-05-19 17:30:46,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,TACONIC TRAIL,Narrative: done
4029,2020-05-19,170011,20-4830,748,2020-05-19 17:51:00,2020-05-19 17:53:30,2020-05-19 17:52:28,2020-05-19 18:00:33,2020-05-19 18:51:47,ANIMAL CONTROL,Phone,SERVICES RENDERED,PATROL KEVIN P GARNER,"38, 34",NEW ASHFORD ROAD,"Narrative: Report of 3 horses running loose southbound on 7 near Hart's Garage. CP advised they off Sloan Rd. came Narrative: Left voicemail for M Merselis, listed horse as owner on Sloan Rd. Narrative: Spoke with Amy Merselis, her friend's horses got loose. She was advised the last known location (722 New Ashford Rd) Narrative: In contact with horses at Hywy Garage Narrative: Horses returned home."
4030,2020-05-19,170106,20-4831,748,2020-05-19 20:05:00,,,,2020-05-19 20:07:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,ADAMS ROAD,Narrative: done
4031,2020-05-19,170131,20-4832,748,2020-05-19 20:13:00,,,,2020-05-19 20:13:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,WATER STREET,Narrative: empty Narrative: done
4032,2020-05-19,170156,20-4833,748,2020-05-19 21:42:00,,,2020-05-19 21:43:07,2020-05-19 21:48:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,38,SOUTH STREET,Narrative: done
4033,2020-05-19,170182,20-4834,749,2020-05-19 21:52:00,,,2020-05-19 21:52:45,2020-05-19 21:52:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,NORTH STREET,Narrative: 08/20/2020 0231 Checked S3
4034,2020-05-19,170211,20-4835,749,2020-05-19 22:13:00,,,2020-05-19 22:17:04,2020-05-19 22:20:00,SUSPICIOUS MOTOR VEHICLE,Initiated,LOG ENTRY REQUEST,PATROL JOHN J MCCONNELL JR,38,MAIN STREET,Narrative: Veh. parked in the back by the dumpster. Oper. stated that they had permission from the owner. Will be leaving to turkey hunting at approx. 3:30 am at Galusha's. 05/20/2020 For Date: - Wednesday
4035,2020-05-20,170298,20-4837,749,2020-05-20 00:32:00,,,2020-05-20 00:36:19,2020-05-20 00:36:23,DISABLED M V,Initiated,SERVICES RENDERED,SERGEANT PAUL D THOMPSON,38,WILLIAMSTOWN ROAD,Narrative: Vehicl located at roadside with hood open. Operator states that vehicle just stopped running. Operator was able to get vehicle running. Nothing further required.
4036,2020-05-20,170389,20-4839,749,2020-05-20 03:20:00,,,,2020-05-20 03:21:05,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,34,SIMONDS ROAD,5
4037,2020-05-20,170412,20-4840,749,2020-05-20 07:45:00,,,2020-05-20 07:45:55,2020-05-20 07:46:22,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,MAIN STREET,Narrative: checked Narrative: Checked Narrative: Checked Narrative: Checked Narrative: Checked Narrative: Checked S-4 17:47 Narrative: Checked
4038,2020-05-20,170448,20-4842,750,2020-05-20 08:51:00,,,2020-05-20 08:51:46,2020-05-20 08:52:00,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD,"Narrative: Checked, empty Narrative: Checked, MA 22KS20 Narrative: Checked S-4 16:36 Narrative: Checked S-4 empty 21:28 Narrative: done Narrative: done"
4039,2020-05-20,170489,20-4843,750,2020-05-20 08:59:00,,,2020-05-20 09:00:16,2020-05-20 09:01:32,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: Checked S-4 15:46 Narrative: Checked S-4 20:00 Narrative: done Narrative: done
4040,2020-05-20,170524,20-4844,750,2020-05-20 09:00:00,,,2020-05-20 09:01:01,2020-05-20 09:04:28,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,N HEMLOCK LANE,Narrative: Checked S-4 16:24 Narrative: Checked Narrative: Checked Area.
4041,2020-05-20,170558,20-4845,751,2020-05-20 09:22:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,SIMONDS ROAD,Narrative: TTY test call.
4042,2020-05-20,170582,20-4846,751,2020-05-20 09:38:00,,,2020-05-20 09:39:50,2020-05-20 09:40:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,WILLIAMSTOWN ROAD,Narrative: Neighbors vehicle parked in driveway. Neighbors driveway has roll off dumpster in it. Narrative: Checked Area.
4043,2020-05-20,170648,20-4848,751,2020-05-20 10:06:00,,,2020-05-20 10:07:02,2020-05-20 10:11:15,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,WATER STREET,Narrative: Checked Narrative: Checked S-4 20:08 Narrative: Checked all quiet S-4 21:33 Narrative: Checked Area.
4044,2020-05-20,170683,20-4849,751,2020-05-20 12:34:00,2020-05-20 12:40:23,2020-05-20 12:40:53,,2020-05-20 12:54:16,B.O.L.O.,Phone,UNABLE TO LOCATE,"PATROL DAVID JENNINGS, D","33, 36, 37k",SIMONDS ROAD,"Narrative: BOLO 2016 orange toyota tacoma, VT Dealer Plate S043. Operated by oln s08706023. Party was supposed to return vehicle has Bennington Subaru. Girlfriend not to states party has a psychiatric issue. Stop hold check well being. NAPD states he frequently goes to the 1896 Motel. Narrative: Checked motel not there. Checked Berkshire Hills and not there."
4045,2020-05-20,170813,20-4850,752,2020-05-20 13:33:00,2020-05-20 13:34:32,2020-05-20 13:34:49,,2020-05-20 13:43:43,ASSAULT,Phone,GONE ON ARRIVAL,ALL EQUIPMENT POLICE DEPARTMENT,36,SIMONDS ROAD,Narrative: Employee states people are there skate boarding. Narrative: Black nissan 4 door MA 316...2 males with facial hair anda dog and no face mask. They were under the bridge and asked to leave.
4046,2020-05-20,170873,20-4851,752,2020-05-20 14:16:00,2020-05-20 14:22:55,,2020-05-20 14:25:08,2020-05-20 14:34:34,ANIMAL CONTROL,Phone,UNABLE TO LOCATE,"PATROL DAVID JENNINGS, D","36, 33",SPRING STREET,"Narrative: CP states deer her and her dog, while walking a ran at ona trail between Williams Inn and Weston Field."
4047,2020-05-20,170923,20-4870,752,2020-05-20 15:00:00,,,,,ASSIST OTHER AGENCY,Other,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,LAWRENCE HALL DRIVE,"Narrative: RP encountered two occupants of a black Nissan Frontier Ma 6VP316 that were told to stop riding their bikes the on cement ramps at the Field House. They complied but were not happy. They were encountered again on Lawrence Hall Dr, and while leaving in the truck, they backed into curb and then a drove over the curb. RP asked if he was ok, and the response was full of profanity and insults. He then left on Main St, Call info forwarded to WCSS."
4048,2020-05-20,171072,20-4852,752,2020-05-20 15:05:00,,,2020-05-20 15:06:13,2020-05-20 15:06:20,DISABLED M V,Initiated,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,33,BLAIR ROAD,Narrative: Overheating. Party will wait for it to cool and then continue towards Main St and stop at a garage if needed.
4049,2020-05-20,171143,20-4853,753,2020-05-20 15:07:00,2020-05-20 15:14:27,,2020-05-20 15:14:39,2020-05-20 15:27:26,B.O.L.O.,Phone,UNABLE TO LOCATE,DISPATCHER LAURIE TUPER,"30, 36",LAURIE DRIVE,"Narrative: for lt blue Requests BOLO a Honda or Toyta (Vt plates) with male, female and 8 y/o child inside. Operator parked on a lawn on East Main St. in NA. Upon being aske by homeowner to get off the lawn, the male party brandished a long gun. The vehicle then headed toward Kemp Ave. VT plate given was as HSK423, but does not match the description of the vehicle."
4050,2020-05-20,171239,20-4854,753,2020-05-20 16:10:00,2020-05-20 16:12:37,2020-05-20 16:12:59,2020-05-20 16:13:26,2020-05-20 16:19:02,ALARM,Phone,ALARM FALSE,DISPATCHER LAURIE TUPER,30,SPRING STREET,"Narrative: Activated perimeter burglar alarm. Narrative: Checked area, both front door and back door secure. No signs of damage or forced entry."
4051,2020-05-20,171284,20-4855,753,2020-05-20 16:35:00,2020-05-20 16:35:00,2020-05-20 16:38:20,2020-05-20 16:42:31,2020-05-20 17:29:12,DISABLED M V,Phone,INVESTIGATED / REPORT TAKEN,DISPATCHER LAURIE TUPER,36,COLE AVENUE,"Narrative: CP reports there has been a vehicle parked on property he owns since October. He found the owner had rented an apartment at 26 Hall St, but according to that landlord (Za£fi Levy), the tenant had been evicted in November. Requests to speak to officer before he lifts it with a fork lift and puts it on the street. Refer To Incident: 20-81-OF"
4052,2020-05-20,171434,20-4856,753,2020-05-20 16:47:00,2020-05-20 16:50:38,2020-05-20 16:51:04,2020-05-20 16:53:10,2020-05-20 17:10:04,ASSIST OTHER AGENCY,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,30,GREEN RIVER ROAD,Narrative: Reports a tree hanging over the road that may need attention before it falls. Narrative: Dead tree and tree limbs observed to be partially obstructing South bound travel lane. Tree was knocked down and placed side of roadway. on
4053,2020-05-20,171503,20-4857,754,2020-05-20 16:53:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE,Narrative: Voice recording (no address given mapped screen) or on to consolidate credit cards.
4054,2020-05-20,171532,20-4858,754,2020-05-20 17:12:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE,Narrative: Recorded message (no name or address given and no mapping on screen) from North Adams Board of Health regarding Covid-19 rules for City the of North Adams.
4055,2020-05-20,171575,20-4859,754,2020-05-20 17:22:00,,,,2020-05-20 17:28:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,30,TACONIC TRAIL,Narrative: Checked Area.
4056,2020-05-20,171600,20-4860,754,2020-05-20 17:53:00,,,2020-05-20 17:54:03,2020-05-20 17:59:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,NORTH STREET,Narrative: done
4057,2020-05-20,171625,20-4861,754,2020-05-20 18:06:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE,Narrative: Recorded (no message name or address given and did not show up on screen or map up)regarding North Adams Census being a requirement.
4058,2020-05-20,171665,20-4862,754,2020-05-20 19:03:00,,,,2020-05-20 19:12:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,30,ADAMS ROAD,Narrative: MA 45AM51 MA 9JE659 MA 3RBA91 Spoke to three individuals in kitchen who state the hotel is still closed but the kitchen is being contracted out to them as a third party. Kitchen likely to be open two or three days week. a Narrative: Checked Area.
4059,2020-05-20,171734,20-4863,755,2020-05-20 20:50:00,2020-05-20 20:50:00,2020-05-20 20:50:21,,2020-05-20 20:56:32,ALARM,Phone,ALARM FALSE,DISPATCHER LAURIE TUPER,36,SIMONDS ROAD,Narrative: Interior motion alarm sounding. Narrative: Sgt. reports building lock up and all appears secure.
4060,2020-05-20,171774,20-4864,755,2020-05-20 21:36:00,,,2020-05-20 21:37:10,2020-05-20 21:42:12,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,SOUTH STREET,Narrative: Checked Area.
4061,2020-05-20,171800,20-4865,755,2020-05-20 21:39:00,2020-05-20 21:42:44,2020-05-20 21:43:25,2020-05-20 21:58:59,2020-05-20 21:59:02,SUSPICIOUS ACTIVITY,Phone,UNABLE TO LOCATE,DISPATCHER LAURIE TUPER,"36, 30",HARRISON AVENUE,Narrative: Reports someone walking in her driveway. Narrative: Party was observed walking toward Harrison Ave along her neigbor's driveway and ran when confronted. The camera had video of a possible younger female walking up from the church lot at 9:18pm. Unknown identity. For Date: 05/21/2020 Thursday
4062,2020-05-21,171873,20-4866,755,2020-05-21 01:45:00,,,2020-05-21 01:46:24,2020-05-21 01:47:29,SUSPICIOUS MOTOR VEHICLE,Initiated,LOG ENTRY REQUEST,PATROL KEVIN P GARNER,34,MAIN STREET,"Narrative: Car parked in front, nobody around"
4063,2020-05-21,171937,20-4867,755,2020-05-21 02:09:00,,,,2020-05-21 02:11:38,SUSPICIOUS MOTOR VEHICLE,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,THISTLE PATH,Narrative: M/V parked in the parking lot occupied. Resting will be moving on shortly.
4064,2020-05-21,172021,20-4868,756,2020-05-21 03:34:00,,,2020-05-21 03:35:03,2020-05-21 03:35:07,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD,7
4065,2020-05-21,172043,20-4869,756,2020-05-21 06:15:00,2020-05-21 06:17:03,2020-05-21 06:17:16,2020-05-21 06:20:12,2020-05-21 06:22:09,9-1-1 ABANDONED CALL,911,BUILDING CHECKED/SECURED,SERGEANT PAUL D THOMPSON,"32, 37k",MAIN STREET,"Narrative: Answering machine on call back Narrative: Building secure, will speak w/ management today about continued phone issues."
4066,2020-05-21,172090,20-4871,756,2020-05-21 08:12:00,,,2020-05-21 08:13:07,2020-05-21 08:13:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,MAIN STREET,Narrative: DPW working on road at entrance Narrative: Checked Narrative: Checked Narrative: Checked Narrative: Checked Narrative: Checked S-4 18:25 Narrative: Checked S-4 19:46
4067,2020-05-21,172133,20-4872,756,2020-05-21 08:51:00,,,2020-05-21 08:51:59,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,GALE ROAD,Narrative: Neighbor who watches house parked in driveway Narrative: Checked S-4 19:52 Narrative: Checked Area.
4068,2020-05-21,172168,20-4873,757,2020-05-21 08:59:00,,,2020-05-21 09:00:28,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD,"Narrative: HGE569 trunk partly open. Checked no one around, closed Narrative: 946FW3, 37KC33 NY HTE3 923 VT HNY385 Narrative: Checked S-4 16:20 Narrative: Checked S-4 19:34 Narrative: 1 car...done Narrative: no problems"
4069,2020-05-21,172221,20-4874,757,2020-05-21 09:00:00,,,2020-05-21 09:00:39,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,CHIEF KYLE J JOHNSON,33,COLD SPRING ROAD,Narrative: Checked Narrative: Checked Area.
4070,2020-05-21,172250,20-4875,757,2020-05-21 09:30:00,,,2020-05-21 09:30:35,2020-05-21 09:31:59,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: Checked S-4 15:50 Narrative: Checked Narrative: done Narrative: done
4071,2020-05-21,172283,20-4877,758,2020-05-21 10:34:00,,,2020-05-21 10:34:45,2020-05-21 10:35:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,WATER STREET,Narrative: Empty Narrative: Checked Narrative: Checked S-4 16:35 Narrative: Checked S-4 20:00 Narrative: Checked Area.
4072,2020-05-21,172318,20-4878,758,2020-05-21 12:41:00,2020-05-21 12:43:53,2020-05-21 12:44:14,2020-05-21 12:46:54,2020-05-21 13:02:45,ANIMAL CONTROL,Phone,CITATION - WARNING,"PATROL DAVID JENNINGS, D",33,WILLIAMSTOWN ROAD,Narrative: 01d possible greyhound light brown. Trapped in parties back yard. Unknown owner as CP does not wish to get close to it. Narrative: Owner contact through tag # and Dog List.
4073,2020-05-21,172394,20-4881,758,2020-05-21 18:17:00,,,2020-05-21 18:17:45,2020-05-21 18:20:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,ADAMS ROAD,"Narrative: Two windows open on 2nd floor at northwest side of building,. Narrative: Checked Area."
4074,2020-05-21,172432,20-4882,758,2020-05-21 18:24:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,30,TACONIC TRAIL,Narrative: Checked Area.
4075,2020-05-21,172457,20-4883,759,2020-05-21 18:33:00,,,2020-05-21 18:33:14,2020-05-21 18:34:06,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,NORTH STREET,Narrative: done
4076,2020-05-21,172482,20-4884,759,2020-05-21 18:53:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS,Narrative: CP had an accidental pocket dial. All is good.
4077,2020-05-21,172508,20-4886,759,2020-05-21 21:45:00,,,,2020-05-21 21:47:06,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,30,SOUTH STREET,Narrative: Checked Area. For Date: 05/22/2020 - Friday
4078,2020-05-22,172538,20-4888,759,2020-05-22 03:12:00,,,2020-05-22 03:12:39,2020-05-22 03:12:43,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD,3
4079,2020-05-22,172560,20-4889,759,2020-05-22 03:37:00,2020-05-22 03:37:00,,2020-05-22 03:41:04,2020-05-22 03:44:18,ALARM,Phone,ALARM FALSE,DISPATCHER CHRISTINE LEMOINE,"32, 34",MAIN STREET,"Narrative: Silent Panic Alarm. Narrative: nobody at store, building secure."
4080,2020-05-22,172601,20-4891,759,2020-05-22 06:20:00,2020-05-22 06:20:58,,2020-05-22 06:21:02,2020-05-22 06:21:03,9-1-1 TEST CALL,911,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,,SIMONDS ROAD,Narrative: call TTY test completed as required.
4081,2020-05-22,172632,20-4892,759,2020-05-22 06:38:00,2020-05-22 06:39:10,,2020-05-22 06:39:32,2020-05-22 06:41:51,ALARM,Phone,ALARM FALSE,DISPATCHER CHRISTINE LEMOINE,34,SIMONDS ROAD,"Narrative: Interior Motion Alarm. Narrative: building secure, unknown reason."
4082,2020-05-22,172671,20-4895,760,2020-05-22 08:18:00,,,2020-05-22 08:19:19,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,PINE COBBLE ROAD,Narrative: MA: 114BNO VT: GMR200 Narrative: VT: GMR200 HSX422 Narrative: checked Narrative: Checked 0140 VT GMR200 Narrative: Checked 0341 VT GMR200
