,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street,narrative
5082,2019-05-16,222812,19-6145,923,2019-05-16 10:16:00,,,2019-05-16 10:16:39,2019-05-16 10:24:01,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,PARK STREET,1
5083,2019-05-16,222834,19-6146,923,2019-05-16 10:16:00,,,,2019-05-16 10:18:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,CHURCH STREET,Narrative: checked
5084,2019-05-16,222859,19-6147,923,2019-05-16 10:21:00,,,,2019-05-16 10:23:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,N HOOSAC ROAD,Narrative: checked Narrative: Checked S-4 17:16 Narrative: Checked Narrative: Checked 2340 Narrative: Checked 0317
5085,2019-05-16,222897,19-6148,923,2019-05-16 10:45:00,,,,2019-05-16 10:47:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,PETERSBURG ROAD,Narrative: Checked S-4 17:03 Narrative: Checked 0202
5086,2019-05-16,222925,19-6149,924,2019-05-16 11:03:00,2019-05-16 11:04:24,2019-05-16 11:04:36,2019-05-16 11:06:45,2019-05-16 11:06:50,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,35,STETSON ROAD,"Narrative: CP called in reference to dog that has gotten away from a him while walking it. Dog is a small female blue Healer with pointed ears. Has a red collar on. Color is a tri color, whi/blk/tan. A Male party called stating the same dog is running around W.E.S. 1110 Seth has dog now."
5087,2019-05-16,223004,19-6150,924,2019-05-16 11:14:00,2019-05-16 11:14:00,2019-05-16 11:16:42,2019-05-16 11:18:44,2019-05-16 11:38:54,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,35,WILLIAMSTOWN ROAD,Narrative: Black Lab running loose in the area of call. BMMY 1228 into station to retrieve his do. Narrative: Dog at station.
5088,2019-05-16,223071,19-6152,924,2019-05-16 11:28:00,,,2019-05-16 11:28:22,2019-05-16 11:36:38,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,STATE ROUTE 2,Z
5089,2019-05-16,223139,19-6154,924,2019-05-16 12:37:00,,,,,9-1-1 TEST CALL,911,LOG ENTRY REQUEST,DISPATCHER WILLIAM C JENNINGS JR,,NORTH STREET,Narrative: Procedure followed for test.
5090,2019-05-16,223166,19-6156,924,2019-05-16 13:34:00,,,2019-05-16 13:35:03,2019-05-16 13:36:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,COLD SPRING ROAD,Narrative: Checked Narrative: Checked Area.
5091,2019-05-16,223194,19-6157,925,2019-05-16 13:39:00,,,2019-05-16 13:39:14,2019-05-16 13:41:18,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,COLD SPRING ROAD,Narrative: Checked Narrative: Checked Area.
5092,2019-05-16,223222,19-6158,925,2019-05-16 13:42:00,2019-05-16 13:42:00,,2019-05-16 13:42:00,2019-05-16 13:52:48,FINGERPRINTING,Initiated,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,35,NORTH STREET,8
5093,2019-05-16,223245,19-6159,925,2019-05-16 13:46:00,,,2019-05-16 13:46:55,2019-05-16 13:54:56,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,COLD SPRING ROAD,P
5094,2019-05-16,223324,19-6160,925,2019-05-16 13:58:00,,,,2019-05-16 14:00:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,STRATTON ROAD,Narrative: Checked Narrative: Checked Area.
5095,2019-05-16,223350,19-6161,925,2019-05-16 14:01:00,,,,2019-05-16 14:02:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,LONGVIEW TERRACE,1
5096,2019-05-16,223371,19-6162,925,2019-05-16 14:58:00,2019-05-16 14:58:00,,2019-05-16 15:03:30,2019-05-16 15:14:16,WELL BEING CHECK,Phone,UNABLE TO LOCATE,DISPATCHER LAURIE TUPER,"31, 35",STETSON ROAD,"Narrative: Reports intoxicated male, wearing sweatshirt, an a gray stumbling around. He is with another male that appears to be sober. Concerned the intoxicated party may hurt himself. Narrative: Searched and unable to locate matching the area was anyone description."
5097,2019-05-16,223443,19-6163,926,2019-05-16 15:16:00,,,2019-05-16 15:16:34,2019-05-16 15:19:49,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,35,SPRING STREET,9
5098,2019-05-16,223463,19-6164,926,2019-05-16 15:16:00,,,,2019-05-16 15:24:04,PARKING CHECK,Phone,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET,4
5099,2019-05-16,223484,19-6165,926,2019-05-16 16:24:00,,,2019-05-16 16:24:04,2019-05-16 16:33:17,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,35,HANCOCK ROAD,6
5100,2019-05-16,223552,19-6166,926,2019-05-16 17:13:00,,,2019-05-16 17:13:24,2019-05-16 17:14:04,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,SIMONDS ROAD,Narrative: Checked 0322
5101,2019-05-16,223576,19-6167,926,2019-05-16 17:15:00,,,2019-05-16 17:15:58,2019-05-16 17:16:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,BAXTER ROAD,2
5102,2019-05-16,223596,19-6168,926,2019-05-16 17:20:00,,,2019-05-16 17:20:59,2019-05-16 17:21:56,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,SCHOOL STREET,Narrative: violations Narrative: violations
5103,2019-05-16,223621,19-6169,926,2019-05-16 17:25:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,MAIN STREET,Narrative: Checked 0135
5104,2019-05-16,223645,19-6170,927,2019-05-16 17:55:00,,,2019-05-16 17:55:41,2019-05-16 18:06:57,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,35,WILLIAMSTOWN ROAD,M
5105,2019-05-16,223714,19-6171,927,2019-05-16 19:08:00,,,2019-05-16 19:11:21,2019-05-16 19:31:45,MOTOR VEHICLE STOP,Initiated,NO ACTION REQUIRED,PATROL BRAD SACCO,"35, 31",WHITE OAKS ROAD,Narrative: Misread plate
5106,2019-05-16,223787,19-6172,927,2019-05-16 19:59:00,2019-05-16 19:59:00,2019-05-16 20:00:07,2019-05-16 20:04:30,2019-05-16 20:14:13,ASSIST OTHER AGENCY,911,SERVICES RENDERED,DISPATCHER LAURIE TUPER,"31, 35",SAND SPRINGS ROAD,"Narrative: Requests officer respond for open window. Narrative: Building searched, no one found inside and nothing out of Fire checking activated place. sensor. For Date: 05/17/2019 Friday -"
5107,2019-05-17,223849,19-6175,927,2019-05-17 03:08:00,,,,2019-05-17 03:12:57,SUSPICIOUS MOTOR VEHICLE,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD,Narrative: Vehicle parked roadside just west of transfer station entrance. Engine cold. Vehicle unsecure with keys in ignition. Took possesion of keys for safe keeping and will be tagged. Checked surrounding and down by the rivers area edge. Unable to locate anyone. Negative NCIC on vehicle. 19-74-PR 0812 Called Albany in PD reference to this call. Spoke to Clerk Janice Thomas and advised her of why reason were requesting a well being check. Thomas said she had to speak to her supervisor and will get back to me. During this time I plate in fox and vehicle stolen. ran open came up 0831 Spoke to Sgt Ryan from Troy Police and advised him we have located a stolen vehicle that was entered into NCIC from there department. asked if they He was wanted any special requests done with vehicle. He stated It be no. can released. Sgt Ryan is going to be notifying the owner of the vehicle. 0936 Owner of vehicle is going to be his to retrieve on way vehicle. ETA 1-2 hours. 1206 Owner in for keys. Release signed. 1210 Owner station Simonds Rd. out enroute to Refer To Incident: 19-121-OF
5108,2019-05-17,224095,19-6176,928,2019-05-17 03:48:00,,,,2019-05-17 03:49:16,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET,6
5109,2019-05-17,224118,19-6177,928,2019-05-17 07:17:00,2019-05-17 14:15:41,2019-05-17 14:15:55,2019-05-17 14:20:55,2019-05-17 14:40:15,TRAFFIC CONTROL,Initiated,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,"30, 30",COLD SPRING ROAD,5
5110,2019-05-17,224146,19-6178,928,2019-05-17 07:39:00,2019-05-17 15:03:07,2019-05-17 15:03:14,2019-05-17 15:06:25,2019-05-17 15:20:09,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","35, 38",GALE ROAD,9
5111,2019-05-17,224173,19-6179,928,2019-05-17 08:12:00,2019-05-17 15:07:36,2019-05-17 15:07:43,2019-05-17 15:10:32,2019-05-17 15:20:58,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","35, 35",COLE AVENUE,8
5112,2019-05-17,224200,19-6180,928,2019-05-17 08:16:00,,,2019-05-17 08:18:37,2019-05-17 08:19:45,ROAD CONDITIONS,Initiated,SERVICES RENDERED,CHIEF KYLE J JOHNSON,33,COLD SPRING ROAD,Narrative: Caller large bundle of fencing in the travel lane reports a Narrative: Removed
5113,2019-05-17,224236,19-6183,928,2019-05-17 09:33:00,,,,2019-05-17 09:34:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,N HEMLOCK LANE,Narrative: checked Narrative: done Narrative: Checked 0206
5114,2019-05-17,224264,19-6184,929,2019-05-17 09:50:00,,,,2019-05-17 09:52:45,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,COLD SPRING ROAD,5
5115,2019-05-17,224288,19-6185,929,2019-05-17 09:53:00,,,,2019-05-17 09:54:33,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,COLD SPRING ROAD,Narrative: Checked Narrative: Checked Area.
5116,2019-05-17,224315,19-6186,929,2019-05-17 09:56:00,,,,2019-05-17 09:57:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,COLD SPRING ROAD,Narrative: Checked Narrative: Checked Area.
5117,2019-05-17,224342,19-6187,929,2019-05-17 10:02:00,,,,2019-05-17 10:03:38,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,N HOOSAC ROAD,Narrative: checked Narrative: checked Narrative: checked Narrative: done Narrative: Checked 2345 Narrative: Checked 0311
5118,2019-05-17,224380,19-6188,930,2019-05-17 10:06:00,,,,2019-05-17 10:07:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,CHURCH STREET,Narrative: checked
5119,2019-05-17,224405,19-6189,930,2019-05-17 10:12:00,,,,2019-05-17 10:15:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,STRATTON ROAD,Narrative: Checked Narrative: done Narrative: Checked Area.
5120,2019-05-17,224433,19-6190,930,2019-05-17 10:17:00,,,,2019-05-17 10:17:37,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,LONGVIEW TERRACE,7
5121,2019-05-17,224454,19-6191,930,2019-05-17 10:20:00,,,2019-05-17 10:20:22,2019-05-17 10:20:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,FRENIER AVENUE,Narrative: Checked Narrative: done Narrative: Checked Area.
5122,2019-05-17,224482,19-6192,930,2019-05-17 10:20:00,,,,2019-05-17 10:21:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",35,HARWOOD STREET,Narrative: Checked Narrative: done Narrative: Checked Area.
5123,2019-05-17,224510,19-6193,931,2019-05-17 10:30:00,,,,2019-05-17 10:34:23,PARKING CHECK,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",35,SPRING STREET,Narrative: 4 violations
5124,2019-05-17,224534,19-6194,931,2019-05-17 10:36:00,,,,2019-05-17 10:44:07,MOTOR VEHICLE STOP,Initiated,CITATION,"PATROL DAVID JENNINGS, D",35,HOXSEY STREET,A
5125,2019-05-17,224580,01247-0000,931,,,,,,LARCENY,Other,MAILED,PATROL ANTHONY M DUPRAT,,HAWTHORNE COURT,F
5126,2019-05-17,224606,19-6195,931,2019-05-17 10:44:00,,,,2019-05-17 10:47:31,PARKING CHECK,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",35,PARK STREET,1
5127,2019-05-17,224627,19-6198,931,2019-05-17 12:22:00,,,,,9-1-1 WRONG NUMBER,911,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,THE KNOLLS,Narrative: sales call line. Recording Apparent on emergency upon callback.
5128,2019-05-17,224653,19-6199,931,2019-05-17 12:35:00,,,,,FOUND/ LOST PROPERTY,Walk-In,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,MAIN STREET,Narrative: Found a wallet with cards/papers and cash on West Main St. Narrative: No one home. Narrative: No one home note left. Narrative: 1353 VM left with MMR of same address Narrative: Owner in station get wallet. to 911 9-1-1 WRONG NUMBER LOG ENTRY REQUEST
5129,2019-05-17,224716,19-6200,931,2019-05-17 12:52:00,,,,,LARCENY,Other,VEHICLE OPENED,CHIEF KYLE J JOHNSON,,HENDERSON ROAD,Narrative: line. Disconnected Open line on emergency upon TTY. Recording callback. on
5130,2019-05-17,224737,19-6201,931,2019-05-17 13:37:00,2019-05-17 13:40:16,2019-05-17 13:41:20,2019-05-17 13:43:13,2019-05-17 13:45:32,TRAFFIC COMPLAINT,Phone,UNABLE TO LOCATE,CHIEF KYLE J JOHNSON,"30, 35",MC CLAIN COURT,"Narrative: WB, high rate of speed Mass Ave. Grey Subaru type SUV on with VT plates."
5131,2019-05-17,224783,19-6202,932,2019-05-17 13:43:00,,,,,TRESPASS,Phone,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,ADAMS ROAD,Narrative: RP states is on the property and RP knows there is a Trespass Letter prohibiting same. is leaving in red PU. she knows the police being a as are contacted. Trespass book shows a letter dated 11/10/13.
5132,2019-05-17,224840,19-6203,932,2019-05-17 13:55:00,,,,,9-1-1 WRONG NUMBER,911,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,HENDERSON ROAD,Narrative: Open line. Disconnected TTY. Not in recording upon use on callback.
5133,2019-05-17,224868,19-6205,932,2019-05-17 15:23:00,,,2019-05-17 15:23:31,2019-05-17 15:32:03,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,PARK STREET,3
5134,2019-05-17,224890,19-6206,932,2019-05-17 15:23:00,,,,2019-05-17 15:27:32,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,35,SPRING STREET,Narrative: No violations
5135,2019-05-17,224913,19-6208,932,2019-05-17 16:50:00,,,2019-05-17 16:50:39,2019-05-17 16:57:59,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,35,HANCOCK ROAD,F
5136,2019-05-17,224984,19-6209,932,2019-05-17 16:50:00,,,2019-05-17 16:51:07,2019-05-17 16:51:23,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SIMONDS ROAD,Narrative: done Narrative: Checked 0315
5137,2019-05-17,225011,19-6210,933,2019-05-17 17:02:00,,,2019-05-17 17:02:02,2019-05-17 17:11:55,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,NORTH STREET,d
5138,2019-05-17,225079,19-6211,933,2019-05-17 17:20:00,,,2019-05-17 17:20:43,2019-05-17 17:21:37,PARKING CHECK,Phone,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET,7
5139,2019-05-17,225101,19-6212,933,2019-05-17 17:21:00,,,,2019-05-17 17:51:35,MOTOR VEHICLE STOP,Initiated,CRIMINAL COMPLAINT,PATROL BRAD SACCO,"35, 72, 20",GREEN RIVER ROAD,"Narrative: Per officer request, Ron notified and in route. Refer To Summons: 19-54-AR Summons: ZALESKI, OLIVIA W Address: 72 EAST RD ADAMS, MA Age: 20 Charges: REGISTRATION SUSPENDED, OP MV WITH UNINSURED MOTOR VEHICLE"
5140,2019-05-17,225204,19-6213,933,2019-05-17 17:30:00,,,2019-05-17 17:30:35,2019-05-17 17:37:05,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,N HOOSAC ROAD,1
5141,2019-05-17,225275,19-6214,933,2019-05-17 18:24:00,,,2019-05-17 18:25:05,2019-05-17 18:26:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,MAIN STREET,Narrative: Checked 0147
5142,2019-05-17,225302,19-6215,934,2019-05-17 19:11:00,,,,2019-05-17 19:16:53,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,34,COLD SPRING ROAD,0
5143,2019-05-17,225367,19-6216,934,2019-05-17 19:49:00,,,,2019-05-17 19:53:57,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KEVIN P GARNER,34,HANCOCK ROAD,F
5144,2019-05-17,225440,19-6217,934,2019-05-17 20:07:00,,,,2019-05-17 20:15:35,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KEVIN P GARNER,34,HANCOCK ROAD,2
5145,2019-05-17,225505,19-6218,934,2019-05-17 21:22:00,,,2019-05-17 21:22:50,2019-05-17 21:29:28,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,35,GREEN RIVER ROAD,-
5146,2019-05-18,225582,19-6220,934,2019-05-18 00:11:00,2019-05-18 00:12:22,2019-05-18 00:12:38,2019-05-18 00:13:40,2019-05-18 00:28:57,ALARM,Phone,ALARM FALSE,PATROL KALVIN DZIEDZIAK,"31, 32",SOUTH STREET,"Narrative: Activated Burglar Alarm. Zone: Basement Motion. Alarm company spoke with key holder who will not be responding. Narrative: under construction, checked interior. Everything House appears in order. Did observe a raccoon inside that could of activated the alarm."
5147,2019-05-18,225650,19-6221,935,2019-05-18 00:30:00,,,2019-05-18 00:30:24,,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,34,COLD SPRING ROAD,M
5148,2019-05-18,225726,19-6222,935,2019-05-18 00:40:00,,,,2019-05-18 00:45:03,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KEVIN P GARNER,34,COLD SPRING ROAD,-
5149,2019-05-18,225791,19-6223,935,2019-05-18 01:45:00,2019-05-18 01:47:37,2019-05-18 01:48:05,2019-05-18 01:48:52,2019-05-18 01:54:29,ALARM,911,ALARM FALSE,PATROL KALVIN DZIEDZIAK,"31, 32",WATER STREET,"Narrative: Activated Alarm. Zone: 2 Entry/ exit. Alarm company attempted to make contact but was unsuccessful. Narrative: Found the back door not properly secured. Checked restaurant, all appears in order. Secured door upon exiting."
5150,2019-05-18,225856,19-6224,935,2019-05-18 02:30:00,,,2019-05-18 02:31:41,2019-05-18 02:32:44,SUSPICIOUS MOTOR VEHICLE,Initiated,BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,32,FIELD ROAD,"Narrative: Two m/v's parked in the parking lot, unoccupied."
5151,2019-05-18,225945,19-6225,936,2019-05-18 02:40:00,,,2019-05-18 02:40:38,2019-05-18 02:47:48,PUBLIC SERVICE EVENT,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SPRING STREET,"Narrative: cones, signs and barricades deployed. Narrative: signs and barricades removed. Cones,"
5152,2019-05-18,225981,19-6226,936,2019-05-18 03:47:00,,,2019-05-18 03:47:58,2019-05-18 03:48:32,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET,2
5153,2019-05-18,226004,19-6227,936,2019-05-18 09:08:00,,,2019-05-18 09:08:39,2019-05-18 09:08:49,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,FRENIER AVENUE,Narrative: checked Narrative: Checked
5154,2019-05-18,226029,19-6228,936,2019-05-18 09:09:00,,,2019-05-18 09:09:20,2019-05-18 09:09:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HARWOOD STREET,Narrative: checked Narrative: Checked
5155,2019-05-18,226054,19-6229,936,2019-05-18 09:17:00,,,2019-05-18 09:17:42,2019-05-18 09:18:43,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,LONGVIEW TERRACE,3
5156,2019-05-18,226075,19-6230,936,2019-05-18 09:21:00,,,2019-05-18 09:22:06,2019-05-18 09:23:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,STRATTON ROAD,Narrative: checked Narrative: Checked
5157,2019-05-18,226100,19-6231,936,2019-05-18 09:31:00,,,2019-05-18 09:31:32,2019-05-18 09:31:53,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,30,MAIN STREET,Narrative: checked Narrative: done
5158,2019-05-18,226125,19-6232,937,2019-05-18 09:37:00,,,2019-05-18 09:38:01,2019-05-18 09:39:18,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,SIMONDS ROAD,Narrative: checked Narrative: done
5159,2019-05-18,226150,19-6233,937,2019-05-18 09:40:00,,,2019-05-18 09:40:34,2019-05-18 09:41:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD,Narrative: Checked. Narrative: checked Narrative: checked Narrative: done Narrative: done
5160,2019-05-18,226184,19-6234,937,2019-05-18 09:49:00,,,2019-05-18 09:50:17,2019-05-18 09:51:29,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,PETERSBURG ROAD,Narrative: checked Narrative: done
5161,2019-05-18,226209,19-6236,937,2019-05-18 10:08:00,,,2019-05-18 10:08:22,2019-05-18 10:08:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,COLD SPRING ROAD,Narrative: checked Narrative: Checked
5162,2019-05-18,226235,19-6237,938,2019-05-18 10:11:00,,,2019-05-18 10:11:35,2019-05-18 10:11:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,COLD SPRING ROAD,Narrative: checked Narrative: Checked
5163,2019-05-18,226261,19-6239,938,2019-05-18 11:04:00,,,2019-05-18 11:04:33,2019-05-18 11:08:39,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,PARK STREET,9
5164,2019-05-18,226283,19-6240,938,2019-05-18 11:10:00,,,2019-05-18 11:10:58,2019-05-18 11:21:23,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SAND SPRINGS ROAD,3
5165,2019-05-18,226305,19-6242,938,2019-05-18 12:01:00,,,2019-05-18 12:01:34,2019-05-18 12:10:03,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,GREEN RIVER ROAD,-
5166,2019-05-18,226353,01267-3120,938,,,,,,DISABLED M V,911,CITATION,PATROL SHUAN N WILLIAM,,GREEN RIVER ROAD,-
5167,2019-05-18,226374,01267-3182,938,,,,,,SERVE SUMMONS,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD,M
5168,2019-05-18,226379,19-6247,938,2019-05-18 14:30:00,,,,,FOUND/ LOST PROPERTY,Walk-In,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,BULKLEY STREET,"Narrative: Brought in keys that have been in the road for two days now. Subaru key, house key, and Williams key chain. a 19-77-PR."
5169,2019-05-18,226423,19-6246,938,2019-05-18 14:33:00,,,2019-05-18 14:39:47,2019-05-18 15:26:31,DISTURBANCE,Phone,INVESTIGATED / REPORT,"PATROL DAVID JENNINGS, D","30, 38, 38",SIMONDS ROAD,Narrative: Parties that were just delt with in call 19-6243 are now back at the farm stand yelling at eachother and the CP. Refer To Incident: 19-122-0OF
5170,2019-05-18,226531,19-6248,939,2019-05-18 15:04:00,,,2019-05-18 15:04:23,2019-05-18 15:10:47,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SPRING STREET,Narrative: 05/18/2019 1504 Start - 05/18/2019 1700 - 1 violation
5171,2019-05-18,226562,19-6249,939,2019-05-18 15:12:00,,,2019-05-18 15:12:57,2019-05-18 15:15:06,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,PARK STREET,Narrative: 05/18/2019 1513 Start - 05/18/2019 1800 - no violations
5172,2019-05-18,226593,19-6250,939,2019-05-18 15:17:00,,,2019-05-18 15:17:52,2019-05-18 15:18:06,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET,Narrative: 05/18/2019 1517 no violations - 05/18/2019 1707 - no violations
5173,2019-05-18,226625,19-6251,939,2019-05-18 15:19:00,2019-05-18 15:20:32,2019-05-18 15:20:47,2019-05-18 15:21:48,2019-05-18 15:33:20,SUSPICIOUS ACTIVITY,Phone,INVESTIGATED / REPORT TAKEN,DISPATCHER WILLIAM C JENNINGS JR,32,STETSON ROAD,Narrative: CP walked up to his car and rear glass has been busted. He believes someone done on purpose. Come in from Cole Ave side. Refer To Incident: i19-123-OF
5174,2019-05-18,226708,19-6255,939,2019-05-18 17:34:00,,,,,9-1-1 OVERFLOW NORTH ADAMS,911,TAKEN/REFERRED TO OTHER AGENCY,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS,Narrative: Multiple calls reporting a MVC @ River St. Houghton St. NAPD Dispatch was toning out all there agencies during these calls.
5175,2019-05-18,226749,19-6257,940,2019-05-18 20:29:00,,,2019-05-18 20:29:59,2019-05-18 20:41:13,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,PETERSBURG ROAD,F
5176,2019-05-18,226824,19-6258,940,2019-05-18 20:35:00,,,2019-05-18 20:35:52,2019-05-18 20:40:45,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL SHUAN N WILLIAM,32,NEW ASHFORD ROAD,M
5177,2019-05-18,226894,19-6259,940,2019-05-18 20:44:00,,,2019-05-18 20:44:58,2019-05-18 20:49:41,MOTOR VEHICLE STOP,Initiated,CITATION,PATROLMAN SCOTT SKORUPSKI,35,JAMIESON HTS,M
5178,2019-05-18,226963,19-6260,940,2019-05-18 20:52:00,,,2019-05-18 20:52:47,2019-05-18 20:58:53,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL SHUAN N WILLIAM,32,NEW ASHFORD ROAD,M
